 0.695278986	 1.161935539	 1.412202570	 1.053915266	 0.782177983	 0.480707653	 1.400954086
 0.696437310	 1.293542406	 3.252132743	 0.818620062	 0.466540335	 0.526145406	 2.350549699
 0.698150689	 2.149928572	 4.001967546	 0.800669857	 0.533538731	 0.383965052	 2.312204740
 0.698996687	 1.162038072	 1.347488151	 0.777357642	 0.747390659	 0.732513328	 1.615525238
 0.699139987	 2.174198942	 2.786564205	 0.716144205	 0.591736486	 0.548196603	 2.084995105
 0.700682030	 1.776662524	 3.285857789	 0.741097257	 0.613552793	 0.520160456	 1.799465059
 0.700894665	 2.409866700	 3.516553990	 0.701117006	 0.847644537	 0.421456713	 1.567005188
 0.701456523	 1.007562869	 1.360518851	 0.906344968	 0.833749056	 0.842604510	 1.447721599
 0.705495133	 1.892422839	 1.342083729	 0.965438134	 0.773275502	 0.831232838	 1.188527793
 0.707965686	 1.206203896	 2.169137312	 1.013484739	 0.577778997	 0.497843545	 2.242427508
 0.708373625	 1.845172561	 2.760220327	 0.718546795	 0.509229840	 0.481547543	 2.035997073
 0.710524722	 1.188868977	 2.098075662	 0.725007530	 0.630265975	 0.441360835	 2.702578010
 0.711651983	 1.337784360	 1.517619521	 0.814236851	 0.582049464	 0.556978099	 1.761499670
 0.712140888	 0.972649228	 1.153392188	 1.027285756	 0.740022756	 0.736204219	 1.983139841
 0.713431730	 1.501620145	 1.719885424	 0.758350338	 0.326381244	 0.243913183	 2.587844358
 0.714451002	 1.170020376	 1.232513885	 1.036659988	 0.501687168	 0.587396111	 2.429175696
 0.720253342	 2.102182414	 3.697801467	 0.674868512	 0.442976856	 0.402968952	 3.376939062
 0.721236985	 2.159020972	 3.449713064	 0.844344970	 0.512739226	 0.258569515	 2.293638594
 0.721758790	 1.297575655	 1.697626488	 0.554259860	 0.783757549	 0.688232869	 1.685967933
 0.721937287	 1.022024897	 2.061520649	 0.881777376	 0.515901742	 0.797435206	 2.097955478
 0.723782624	 2.201862436	 2.806980779	 0.676361956	 0.456673993	 0.455721462	 2.422379716
 0.725141394	 2.461639483	 3.405982640	 0.503560205	 0.396836937	 0.133051534	21.912645751
 0.725656837	 1.550182965	 2.529697767	 0.846671377	 0.846030964	 0.795924010	 1.443726603
 0.726540290	 2.776629936	 2.897079514	 0.471338459	 0.458677944	 0.433565002	 4.420157560
 0.728089562	 2.183128073	 4.575917160	 0.611411861	 0.399653929	 0.250583503	 4.028877492
 0.729276837	 2.215249543	 3.026163457	 0.770375129	 0.659608895	 0.658424547	 1.617216622
 0.730477488	 1.054314409	 2.869431631	 1.017114975	 0.575442663	 0.407523936	 2.864369724
 0.731187546	 1.077193799	 1.348455084	 0.693044996	 1.208158739	 0.626789179	 1.505610104
 0.731618823	 2.207965466	 2.976184815	 0.791493255	 0.439031642	 0.422639501	 2.913079673
 0.731747242	 1.650418638	 2.315095760	 0.830840419	 0.567967482	 0.598292552	 1.795404954
 0.732240423	 2.556800891	 2.530254767	 0.635637959	 0.655936880	 0.558987490	 2.220409327
 0.734072179	 1.270931565	 2.940903955	 0.720111799	 0.562892906	 0.715221181	 1.742151064
 0.735186832	 3.360232345	 3.916635031	 0.814847568	 0.420315018	 0.279200844	 3.544475520
 0.735674037	 1.651787255	 2.559019833	 0.667098657	 0.576113420	 0.445006841	 2.336949421
 0.737581087	 1.927835527	 3.489877926	 0.844216302	 0.607249820	 0.496048913	 1.830570873
 0.739194873	 2.487527360	 2.826779323	 0.718913343	 0.356771336	 0.381384652	 4.645996277
 0.740513327	 1.742250803	 2.441002283	 0.676851779	 0.887240899	 0.648716248	 1.574465956
 0.740729669	 3.843337905	 3.193005831	 0.603383050	 0.415717733	 0.337218003	 2.534900693
 0.741146906	 2.009669215	 1.593070938	 0.865763365	 0.518382078	 0.294493494	 3.375918475
 0.741657964	 2.178745446	 2.319338564	 0.547988878	 0.430437554	 0.468599069	 3.335146587
 0.743288088	 1.410579177	 2.948191844	 0.824945008	 0.606600856	 0.555538657	 1.797305879
 0.745319904	 1.196856760	 1.394405033	 0.754724448	 0.732791311	 0.600281272	 1.469454399
 0.745552340	 1.987894010	 3.637359307	 0.802133475	 0.566008838	 0.516772603	 1.528855433
 0.745937885	 2.582504537	 2.615221167	 0.665484157	 0.647156638	 0.793507709	 1.621185055
 0.747916360	 2.201535916	 2.905386292	 0.706642324	 0.556257522	 0.809204913	 1.832458808
 0.748703136	 1.862314085	 2.669823145	 0.790524191	 0.478966036	 0.776887886	 1.661881084
 0.749688299	 1.949813218	 2.834799847	 1.005361313	 0.434138520	 0.438424427	 2.760233408
 0.750199295	 1.994558360	 2.806261047	 0.979847111	 0.293125684	 0.182829834	38.646354932
 0.751856423	 1.934065270	 3.627531870	 0.809768357	 0.450299126	 0.455510370	 2.771130330
 0.751949507	 3.838218937	 4.338560159	 0.881039274	 0.246317608	 0.281847596	 6.792939277
 0.752024926	 1.489650576	 2.478697163	 0.807711191	 0.795215325	 0.471868160	 1.653376266
 0.752326112	 1.437919346	 2.499069378	 0.751654420	 0.539844853	 0.450405999	 2.513736806
 0.752335939	 1.463357535	 1.865130236	 0.829673844	 0.812687511	 0.591846182	 1.505829810
 0.756887222	 1.592068527	 1.993976729	 0.523368942	 0.563951582	 0.568145886	 2.025134708
 0.757329136	 1.882349930	 3.395447508	 0.666954482	 0.463756869	 0.531823543	 2.310621356
 0.757504079	 2.073162983	 2.892914890	 0.614047251	 0.309310800	 0.286659933	 5.556177113
 0.758439350	 2.487724667	 3.058982984	 0.983511791	 0.508731690	 0.390354710	 2.198959526
 0.759426808	 1.745695696	 2.741630053	 0.717396426	 0.727680471	 0.581640199	 1.689546338
 0.760394074	 1.867967786	 2.197869503	 0.717893270	 0.365275507	 0.324467606	 4.728357829
 0.761276309	 1.943381540	 3.234376209	 0.759707156	 0.372130000	 0.301801472	 6.016180909
 0.762339563	 1.768054120	 3.004188332	 0.578019267	 0.434996918	 0.330565246	 3.150680992
 0.763610307	 1.804267617	 2.284833835	 0.665220852	 0.544910117	 0.479251790	 2.741898022
 0.764097376	 1.674374240	 2.250931384	 0.938013080	 0.935442745	 0.642137931	 1.407434171
 0.764681293	 2.096327054	 2.732046724	 0.776594038	 0.599622924	 0.485181688	 1.808126264
 0.768120478	 1.209896331	 1.218537852	 0.898998191	 0.677976490	 0.618047678	 1.912055327
 0.768121433	 1.590903252	 1.718916433	 0.834928960	 0.800053776	 0.987262502	 1.493709868
 0.768216404	 2.440680215	 3.364439410	 0.640396215	 0.442206604	 0.622256072	 1.920687722
 0.768326061	 1.538078916	 3.367706910	 0.623941330	 0.632576312	 0.607973797	 1.622146788
 0.771646972	 1.065245027	 1.369722575	 0.741033718	 0.948687647	 0.817128456	 1.414702038
 0.771987100	 1.113087911	 1.269697187	 0.852823501	 0.721969251	 0.856092823	 1.566730682
 0.772510577	 2.703748835	 3.102732956	 0.525073166	 0.408438480	 0.195684319	 5.535350924
 0.774050300	 1.339975642	 1.858181178	 1.059993276	 0.926666341	 0.753581315	 1.315364105
 0.774161303	 1.371879385	 2.197687926	 0.966244938	 0.699749095	 0.890349694	 1.418569756
 0.775169971	 1.263846875	 1.241499545	 1.113225430	 0.485310897	 0.804922271	 3.720145483
 0.775521420	 1.098878184	 2.012935934	 0.747630387	 0.622838270	 0.620119161	 1.859514958
 0.775541748	 2.026583493	 3.778982290	 0.742214468	 0.454884599	 0.282788969	 3.411864701
 0.775681581	 2.485872486	 2.993355899	 0.647611920	 0.566897397	 0.532769745	 1.932723319
 0.775944767	 1.237359392	 1.309965611	 0.892394472	 0.621609163	 0.705437056	 1.774525721
 0.777371919	 1.943442966	 2.389560015	 0.588751184	 0.561789566	 0.642522043	 1.920225880
 0.777848658	 2.638105637	 4.507651651	 0.653927697	 0.422068075	 0.396246605	 3.046423340
 0.778009466	 1.149399664	 2.452429219	 0.824975263	 0.760129197	 0.674986051	 1.652298999
 0.778092535	 1.181235814	 3.099855975	 0.841838778	 0.683256418	 0.856764594	 1.318778334
 0.778402778	 1.897347049	 2.049074206	 0.607196548	 0.593914356	 0.574867794	 1.939217459
 0.779283277	 3.169371634	 3.231092355	 0.677520899	 0.542271113	 0.445701986	 1.749974817
 0.779421821	 1.456129691	 3.766862296	 0.877080540	 0.697453387	 0.505839899	 1.380448630
 0.779542438	 1.837142640	 2.609869244	 1.101230279	 0.346591603	 0.228518971	 4.815952301
 0.780194221	 2.279616642	 3.004369169	 0.843964925	 0.549288639	 0.444314665	 2.361716145
 0.780791663	 1.012973615	 1.116178410	 0.991348922	 0.656095488	 0.855933757	 1.568631057
 0.780839974	 1.151326180	 2.390928666	 0.807162860	 0.702284690	 0.724631566	 1.450298439
 0.781168055	 2.161520610	 2.187742257	 0.698554385	 0.540292968	 0.613591972	 1.992067017
 0.781358245	 1.016085998	 1.093732840	 1.032261597	 0.662844399	 0.744046706	 1.401867188
 0.781983852	 2.457118954	 4.021565133	 0.626429822	 0.594796295	 0.529229123	 2.069362562
 0.782304694	 1.470886916	 2.508270816	 0.739679884	 0.575192909	 0.745304576	 1.688621098
 0.782327551	 2.174833977	 2.879998963	 0.806399498	 0.468499100	 0.292403081	 2.221885588
 0.784416449	 2.101513925	 2.449867527	 0.670620782	 0.549328969	 0.573172188	 2.099565254
 0.784842731	 1.349138704	 2.555083238	 0.616210366	 0.489172639	 0.467429290	 2.932057901
 0.785127976	 2.491801356	 2.118915736	 0.485788392	 0.375510594	 0.394104871	 3.325981248
 0.785142595	 2.312077614	 3.146268016	 0.637446222	 0.289166810	 0.290638623	 5.592720101
 0.785439293	 1.439383396	 2.441466439	 0.676850280	 0.627826613	 0.562567605	 1.848486479
 0.785489036	 1.848822721	 2.908457369	 0.959962638	 0.530739136	 0.556025385	 2.188004365
 0.785829085	 2.679280262	 2.655980298	 0.822614766	 0.696845027	 0.609180896	 1.593683585
 0.787348907	 1.129330593	 2.172240223	 0.661082191	 0.580322647	 0.550460592	 2.211739936
 0.787468905	 1.621298137	 3.192027419	 0.514632823	 0.553142822	 0.327225356	 3.055030194
 0.788911212	 2.215948303	 3.445766060	 0.948610918	 0.389550312	 0.427028627	 3.115304667
 0.788917930	 3.227418878	 3.942286630	 0.660805080	 0.462523893	 0.444231306	 2.474117019
 0.789068733	 1.394950135	 0.771020977	 0.987098041	 0.671079885	 0.747485300	 1.401278135
 0.790015077	 2.372881204	 3.276810738	 0.633339678	 0.475234085	 0.531586924	 1.933480533
 0.790258233	 2.238662291	 3.491819097	 0.745262493	 0.373233339	 0.287292007	 3.647610115
 0.790825154	 1.451725891	 1.992546212	 0.683975910	 0.550599641	 1.094775534	 1.424335737
 0.791169466	 1.419896863	 3.020338730	 0.693251937	 0.559591887	 0.436282344	 2.559620460
 0.791496001	 2.717275275	 3.246654438	 0.576534133	 0.354982888	 0.221859663	 4.624530234
 0.791879234	 1.291648289	 2.024146508	 0.945819530	 0.755783661	 0.783664890	 1.466623422
 0.793616303	 1.133466885	 1.093938860	 1.066903141	 0.597739153	 0.681536720	 1.769890804
 0.793848337	 1.232511892	 1.336947272	 0.704443944	 0.973149364	 0.561226931	 1.530993953
 0.794445304	 1.482398761	 2.183944972	 0.719722116	 0.545104715	 0.500939667	 1.723386275
 0.795164274	 2.380505424	 2.502853815	 0.479165413	 0.401215453	 0.317838608	 4.071434979
 0.796317161	 2.481439430	 3.538036349	 0.826853903	 0.536205337	 0.502795324	 2.155470035
 0.796415058	 2.483603434	 2.067931691	 0.713779679	 0.693816237	 0.545323187	 1.737076717
 0.796792656	 2.063950332	 2.396982978	 0.689218519	 0.577811949	 0.355598626	 2.703413156
 0.796827974	 2.441373329	 1.348060277	 0.858846115	 0.628555072	 0.689093703	 1.829865500
 0.797543492	 2.421704529	 2.695634162	 0.696435341	 0.596146043	 0.758719118	 1.708886247
 0.798100635	 1.671669888	 2.520682534	 0.754087263	 0.635356563	 0.652930943	 1.830728904
 0.798884979	 1.473531281	 1.731090718	 0.734294051	 0.682820696	 0.590149492	 1.717143626
 0.799216982	 1.676056610	 3.437378219	 0.684945660	 0.617952254	 0.586886878	 1.592438828
 0.800875740	 1.439414161	 2.082020388	 0.815972204	 0.540936943	 0.603552060	 1.473944398
 0.801159996	 1.470763016	 1.836272623	 0.769590264	 0.613220331	 0.570146693	 1.939422469
 0.801746693	 1.764937297	 2.607679319	 0.634145637	 0.773281953	 0.664610212	 1.555770289
 0.802158745	 1.816440070	 2.945596384	 0.839281181	 0.677378762	 0.700644921	 1.419327357
 0.802715422	 1.144257638	 1.287148213	 0.985381373	 0.875852633	 0.875207259	 1.480805976
 0.803419590	 1.499303946	 1.811444026	 0.700479410	 0.944424581	 0.740090345	 1.463848247
 0.803846039	 2.797033826	 1.932791233	 0.490604949	 0.436434229	 0.514875424	 3.218281261
 0.804011956	 1.317611472	 1.458901219	 0.826229607	 0.480929997	 0.285419702	 2.459139574
 0.804174165	 1.951286243	 2.873122940	 0.749666002	 0.575186341	 0.674789555	 1.536761648
 0.805547747	 2.626564584	 2.382437451	 0.626427064	 0.327072627	 0.528163600	 2.783853619
 0.806323362	 1.442934081	 2.555553206	 0.628667576	 0.556999776	 0.832993540	 1.980276147
 0.806709557	 1.994106147	 1.433212375	 0.961740004	 0.777053753	 0.883491723	 1.399828691
 0.806908776	 1.182976894	 1.444050119	 1.098810273	 0.492358771	 0.519211415	 4.859618215
 0.807095170	 1.070078181	 1.108359441	 1.060487586	 0.588167826	 0.622900564	 1.505138598
 0.807226002	 2.309321219	 2.290082053	 0.862527245	 0.760863482	 0.481851866	 1.519252130
 0.807882513	 1.642467190	 2.270167754	 0.626880897	 0.547620622	 0.852365546	 1.978353786
 0.808276441	 1.019393237	 1.096042163	 0.984123506	 0.787385249	 0.866288815	 1.312970547
 0.808400171	 2.320124110	 2.268458195	 0.604276571	 0.425154061	 0.630909323	 2.421158916
 0.808878952	 1.854335134	 2.440573751	 0.739582875	 0.314682530	 0.185322730	 4.640211368
 0.810195928	 2.047609635	 2.475613173	 0.645149213	 0.435654952	 0.525951442	 2.305640201
 0.810213372	 1.300532768	 1.648352926	 0.741008293	 0.746348122	 0.908393818	 1.511034066
 0.810511403	 1.755415802	 2.727814765	 0.987116508	 0.786176792	 0.566833529	 1.535432864
 0.810973384	 2.079605069	 3.211639782	 0.695749869	 0.614810237	 0.587254317	 2.024635707
 0.811688906	 2.323324390	 3.650741221	 0.647281271	 0.432534831	 0.421428517	 3.313399106
 0.811765146	 1.512542273	 2.485448307	 0.791120756	 0.772078591	 0.893283830	 1.340357946
 0.814610472	 2.734396360	 1.840522693	 0.743511042	 0.635101120	 0.529606349	 1.502868688
 0.815278702	 2.374617224	 3.511993300	 0.832228132	 0.517096587	 0.452056626	 2.057694812
 0.815416676	 2.526285054	 2.848654523	 0.572161296	 0.404702551	 0.477789224	 2.813103699
 0.815680827	 1.743276348	 2.828845811	 1.051854410	 0.370923018	 0.505932879	 1.576788547
 0.815809763	 2.419119302	 3.320132895	 0.784894828	 0.471011209	 0.420955673	 1.548972604
 0.816191742	 1.485766264	 3.424885886	 0.793258323	 0.578242852	 0.502889100	 2.267875250
 0.816847179	 1.536707058	 2.062924191	 0.697248680	 0.665963232	 0.644680614	 1.998452969
 0.816911488	 1.389174450	 1.002595411	 0.960311664	 0.890637579	 0.780922238	 1.217516576
